URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,Data Provided By,Source Link,Department,Dataset Page,routing_approval,api_endpoint,Frequency,capabilities,test,definitionExpression,maxScale,htmlPopupType,copyrightText,geometryType,hasAttachments,Publishing Department,defaultVisibility,id,Spatial Reference wkid,Source,displayField,minScale,currentVersion,Agency,Category Tile,Tags,Microsite,owner_uid,View Moderation Status,provenance
https://data.austintexas.gov/d/v2jq-ijyi,v2jq-ijyi,false,false,,data.austintexas.gov,dataset,EMS - Incidents by Month,2,10/16/2014 01:33:00 PM +0000,10/24/2014 03:51:00 PM +0000,Public Safety,"ems,incidents",0,Austin-Travis County EMS,EMSDataQuestions@austintexas.gov,,snapshotted,EMS - Incidents by Month,gjtj-jt2d,Austin-Travis County EMS,http://www.austintexas.gov/department/ems,Emergency Medical Services,,,https://data.austintexas.gov/resource/v2jq-ijyi.json,Monthly,,,,,,,,,,,,,,,,,,,,,4zcf-8die,Not in Queue,official
https://data.austintexas.gov/d/ce9k-cchn,ce9k-cchn,true,false,,data.austintexas.gov,dataset,Austin Energy Rates - Cents per kilowatt hour by customer class,3,06/24/2016 07:26:00 PM +0000,12/08/2016 05:47:00 PM +0000,Utility,"utility rates,utility data,austin energy,rates",0,Shannon Wisner,,Public Domain,snapshotted,Austin Energy Rates - Cents per kilowatt hour by customer class,scy3-ke5d,Austin Energy,,Austin Energy,,,https://data.austintexas.gov/resource/ce9k-cchn.json,Annually,,,,,,,,,,,,,,,,,,,,,fxfz-wsmq,Not in Queue,official
https://data.austintexas.gov/d/ez4s-jbbj,ez4s-jbbj,false,false,,data.austintexas.gov,dataset,Number of Residential Units,1,09/24/2015 03:56:00 PM +0000,09/28/2015 03:19:00 PM +0000,Utility,"aegb,green building",0,Adam Pruitt,adam.pruitt@austinenergy.com,Public Domain,unpublished,Number of Residential Units,2zbb-6p4q,,,Austin Energy,,,https://data.austintexas.gov/resource/ez4s-jbbj.json,As Needed,,,,,,,,,,,,,,,,,,,,,9zh2-xq3f,Not in Queue,official
https://data.austintexas.gov/d/wkex-3zk4,wkex-3zk4,false,false,,data.austintexas.gov,dataset,FME Address Change Test,1,03/22/2013 08:25:00 PM +0000,04/12/2013 04:10:00 PM +0000,Government,,0,Sara,,,snapshotted,FME Address Change Test,rf83-u2mp,,,Communication and Technology Management,,,https://data.austintexas.gov/resource/wkex-3zk4.json,Monthly,,,,,,,,,,,,,,,,,,,,,gbgk-fqw2,Not in Queue,official
https://data.austintexas.gov/d/2kgy-yhih,2kgy-yhih,true,false,,data.austintexas.gov,story,EMS Director's Message,139,05/21/2016 07:45:00 PM +0000,05/21/2016 07:45:00 PM +0000,,,0,jesse.rodriguez,,,published,,,,,,,,https://data.austintexas.gov/resource/2kgy-yhih.json,,,,,,,,,,,,,,,,,,,,,,xyvj-5d85,Not in Queue,official
https://data.austintexas.gov/d/vkb2-ae2t,vkb2-ae2t,true,false,,data.austintexas.gov,dataset,Equivalent Availability Factor,2,09/12/2016 01:58:00 PM +0000,10/13/2016 07:36:00 PM +0000,Utility,"equivalent availability factor,austin energy,energy",0,Elaine Lee,,Public Domain,snapshotted,Equivalent Availability Factor,mpip-i8mq,Austin Energy,,Austin Energy,,,https://data.austintexas.gov/resource/vkb2-ae2t.json,Annually,,,,,,,,,,,,,,,,,,,,,3qbr-w2gj,Not in Queue,official
https://data.austintexas.gov/d/dis5-2rmt,dis5-2rmt,true,true,4cmi-4tip,data.austintexas.gov,chart,EMS - STEMI Alert ASA Compliance Chart,7,01/20/2017 06:12:00 PM +0000,01/20/2017 03:52:00 PM +0000,Public Safety,"ems,atcems,clinical data,clinical performance,clinical measures,patient care,stemi,alert",4,Austin-Travis County EMS,EMSDataAnalysis@austintexas.gov,,published,,,Austin-Travis County EMS,,Emergency Medical Services,,,https://data.austintexas.gov/resource/dis5-2rmt.json,Quarterly,,,,,,,,,,,,,,,,,,,,,4zcf-8die,Approved,official
https://data.austintexas.gov/d/hg66-p9cc,hg66-p9cc,true,true,4cmi-4tip,data.austintexas.gov,chart,EMS - STEMI Alert STEMI Center Transport Compliance Chart,6,01/20/2017 06:15:00 PM +0000,01/20/2017 03:52:00 PM +0000,Public Safety,"ems,atcems,clinical data,clinical performance,clinical measures,patient care,stemi,alert",4,Austin-Travis County EMS,EMSDataAnalysis@austintexas.gov,,published,,,Austin-Travis County EMS,,Emergency Medical Services,,,https://data.austintexas.gov/resource/hg66-p9cc.json,Quarterly,,,,,,,,,,,,,,,,,,,,,4zcf-8die,Approved,official
https://data.austintexas.gov/d/rnjp-ah2x,rnjp-ah2x,false,true,eyyt-qhqr,data.austintexas.gov,map view,Green Building Ratings Map,44,12/19/2016 04:37:00 PM +0000,02/08/2017 11:02:00 PM +0000,,"green building,ratings,sustainability,energy efficiency",0,Elaine Lee,,Public Domain,published,,,Austin Energy,,Austin Energy,,,https://data.austintexas.gov/resource/rnjp-ah2x.json,As Needed,,,,,,,,,,,,,,,,,,,,,3qbr-w2gj,Pending,official
https://data.austintexas.gov/d/dj5i-nihj,dj5i-nihj,true,true,4cmi-4tip,data.austintexas.gov,chart,EMS - STEMI Alert Scene Interval Compliance Chart,5,01/20/2017 06:13:00 PM +0000,01/20/2017 03:52:00 PM +0000,Public Safety,"ems,atcems,clinical data,clinical performance,clinical measures,patient care,stemi,alert",4,Austin-Travis County EMS,EMSDataAnalysis@austintexas.gov,,published,,,Austin-Travis County EMS,,Emergency Medical Services,,,https://data.austintexas.gov/resource/dj5i-nihj.json,Quarterly,,,,,,,,,,,,,,,,,,,,,4zcf-8die,Approved,official
https://data.austintexas.gov/d/9xmz-9i6n,9xmz-9i6n,true,false,,data.austintexas.gov,dataset,Open Data Initiative Progress Report - Participation Sprint,1,08/17/2015 01:21:00 AM +0000,08/25/2015 09:32:00 PM +0000,Government,,0,Hailey Pate,,Creative Commons 1.0 Universal (Public Domain Dedication),snapshotted,Open Data Initiative Progress Report - Participation Sprint,8qty-vat2,,,Communication and Technology Management,,,https://data.austintexas.gov/resource/9xmz-9i6n.json,Weekly,,,,,,,,,,,,,,,,,,,,,pqf2-ayrv,Not in Queue,official
https://data.austintexas.gov/d/wegk-xd4j,wegk-xd4j,false,false,,data.austintexas.gov,dataset,fake contribution data,4,08/26/2015 11:08:00 PM +0000,08/26/2015 11:22:00 PM +0000,,test,1,Hailey Pate,,,snapshotted,fake contribution data,ykcv-hpp4,hailey,,Communication and Technology Management,,,https://data.austintexas.gov/resource/wegk-xd4j.json,As Needed,,,,,,,,,,,,,,,,,,,,,pqf2-ayrv,Not in Queue,official
https://data.austintexas.gov/d/teea-mfsa,teea-mfsa,true,false,,data.austintexas.gov,dataset,Plus 1 Fund,1,08/04/2015 09:52:00 PM +0000,08/04/2015 09:52:00 PM +0000,Utility,"""plus 1"",""utility bill donation"",""utility bill""",0,Shannon Wisner,,Public Domain,snapshotted,Plus 1 Fund,ad4p-xsn6,Austin Energy,,Austin Energy,,,https://data.austintexas.gov/resource/teea-mfsa.json,Annually,,,,,,,,,,,,,,,,,,,,,fxfz-wsmq,Not in Queue,official
https://data.austintexas.gov/d/5itv-nwb9,5itv-nwb9,false,true,eyyt-qhqr,data.austintexas.gov,map view,GB Commercial & MF test map,3,02/08/2017 11:22:00 PM +0000,02/08/2017 11:02:00 PM +0000,,"green building,ratings,sustainability,energy efficiency",0,Patricia,,Public Domain,published,,,Austin Energy,,Austin Energy,,,https://data.austintexas.gov/resource/5itv-nwb9.json,As Needed,,,,,,,,,,,,,,,,,,,,,tua8-2sni,Pending,community
https://data.austintexas.gov/d/xxb4-4zy4,xxb4-4zy4,false,false,,data.austintexas.gov,dataset,City of Austin Social Media Analysis,2,07/09/2015 05:11:00 PM +0000,02/05/2016 08:29:00 PM +0000,Business,"social media,social,facebook,twitter,instagram",0,AustinGo,,Public Domain,unpublished,City of Austin Social Media Analysis,ej42-f7za,Communications and Public Information Office,http://www.austintexas.gov/social,Public Information Office,,,https://data.austintexas.gov/resource/xxb4-4zy4.json,Quarterly,,,,,,,,,,,,,,,,,,,,,czye-wfgc,Not in Queue,official
https://data.austintexas.gov/view/ww4a-4azf,ww4a-4azf,true,true,ergh-7g8p,data.austintexas.gov,datalens,2012 APD Crash Fatality Data,5,09/30/2015 07:30:00 PM +0000,03/27/2015 05:14:00 PM +0000,Public Safety,,0,Saf Rabah,,,published,,,City of Austin,http://www.austintexas.gov,,,,https://data.austintexas.gov/resource/ww4a-4azf.json,,,,,,,,,,,,,,,,,,,,,,eudm-snef,Pending,official
https://data.austintexas.gov/d/6qyc-eyqv,6qyc-eyqv,false,false,,data.austintexas.gov,dataset,Number of Residential Units,1,09/24/2015 03:56:00 PM +0000,09/24/2015 05:02:00 PM +0000,Utility,"aegb,green building",0,Adam Pruitt,adam.pruitt@austinenergy.com,Public Domain,snapshotted,Number of Residential Units,2zbb-6p4q,,,Austin Energy,,,https://data.austintexas.gov/resource/6qyc-eyqv.json,As Needed,,,,,,,,,,,,,,,,,,,,,9zh2-xq3f,Not in Queue,official
https://data.austintexas.gov/d/iiwm-ft86,iiwm-ft86,true,false,,data.austintexas.gov,dataset,Transportation Data Publication Log [BETA],1,09/08/2016 07:38:00 PM +0000,10/20/2016 10:25:00 PM +0000,,"transportation,transit,mobility,traffic signals,pedestrians",0,John Clary,,Public Domain,snapshotted,Transportation Data Publication Log,n5kp-f8k4,Austin Transportation Department,,Austin Transportation,,,https://data.austintexas.gov/resource/iiwm-ft86.json,Hourly,,,,,,,,,,,,,,,,,,,,,8t3r-wq64,Not in Queue,official
https://data.austintexas.gov/d/fwdr-2ydg,fwdr-2ydg,false,true,53yd-8ekj,data.austintexas.gov,chart,Energy Efficiency Line Plot,9,06/07/2016 09:22:00 PM +0000,06/07/2016 08:30:00 PM +0000,Environmental,"energy efficiency,emissions,residential,commercial,power plants,carbon dioxide",0,Elaine Lee,,Public Domain,published,,,Austin Energy,http://austinenergy.com/wps/portal/ae/about/reports-and-data-library/data-library/energy-efficiency-solar/,Austin Energy,,,https://data.austintexas.gov/resource/fwdr-2ydg.json,As Needed,,,,,,,,,,,,,,,,,,,,,3qbr-w2gj,Pending,official
https://data.austintexas.gov/d/8s78-kery,8s78-kery,true,false,,data.austintexas.gov,dataset,Credit Access Businesses,4,06/26/2013 02:39:00 PM +0000,12/06/2013 04:07:00 PM +0000,Business,"cab,credit,access,business",0,Martha Hernandez,,,snapshotted,Credit Access Businesses,92xm-uf99,The State of Texas Office of Consumer Credit Commissioner,http://www.austintexas.gov,Telecom & Regulatory Affairs,,,https://data.austintexas.gov/resource/8s78-kery.json,Monthly,,,,,,,,,,,,,,,,,,,,,u8tt-w2g8,Not in Queue,official
https://data.austintexas.gov/d/a4et-d2hp,a4et-d2hp,false,false,,data.austintexas.gov,dataset,Test Vote It,2,07/20/2013 03:30:00 AM +0000,07/20/2013 03:44:00 AM +0000,,,0,Divya Rathanlal,,,unpublished,Test Vote It,macs-sx74,,,Communication and Technology Management,,,https://data.austintexas.gov/resource/a4et-d2hp.json,As Needed,,,,,,,,,,,,,,,,,,,,,jkqa-55xv,Not in Queue,official
https://data.austintexas.gov/d/2iam-5u2h,2iam-5u2h,false,false,,data.austintexas.gov,dataset,Unified Data - PRES,5,12/30/2013 06:42:00 PM +0000,01/21/2014 09:00:00 AM +0000,,,0,Austin 311,,,snapshotted,Unified Data - PRES,bvd7-tab9,,,Austin Energy,,,https://data.austintexas.gov/resource/2iam-5u2h.json,Daily,,,,,,,,,,,,,,,,,,,,,xy86-z82g,Not in Queue,official
https://data.austintexas.gov/d/fe3m-c2ya,fe3m-c2ya,true,false,,data.austintexas.gov,dataset,Austin Public Library Locations,2,07/09/2015 04:31:00 PM +0000,09/02/2015 03:36:00 PM +0000,Government,"library,books,meeting spaces,culture,computers,public",0,Bryce Benton,,Public Domain,snapshotted,Austin Public Library Locations,tc36-hn4j,Austin Public Library,http://library.austintexas.gov/,Library,,,https://data.austintexas.gov/resource/fe3m-c2ya.json,As Needed,,,,,,,,,,,,,,,,,,,,,arfh-jhzi,Not in Queue,official
https://data.austintexas.gov/d/4iyw-jfwz,4iyw-jfwz,false,false,,data.austintexas.gov,dataset,Electric Utility Discount Program By Year,1,09/23/2016 02:36:00 PM +0000,11/01/2016 08:34:00 PM +0000,Utility,"electric utility,discount program,electric utility discount,customer assistance program",0,Elaine Lee,,Public Domain,snapshotted,Electric Utility Discount Program By Year,gdnf-za7q,Austin Energy,,Austin Energy,,,https://data.austintexas.gov/resource/4iyw-jfwz.json,Annually,,,,,,,,,,,,,,,,,,,,,3qbr-w2gj,Not in Queue,official
https://data.austintexas.gov/d/wbvd-eive,wbvd-eive,false,false,,data.austintexas.gov,dataset,FME Address Change Test,1,03/22/2013 08:25:00 PM +0000,10/20/2013 07:46:00 PM +0000,Government,,0,Sara,,,unpublished,FME Address Change Test,rf83-u2mp,,,Communication and Technology Management,,,https://data.austintexas.gov/resource/wbvd-eive.json,Monthly,,,,,,,,,,,,,,,,,,,,,gbgk-fqw2,Not in Queue,official
https://data.austintexas.gov/d/pfcd-isnr,pfcd-isnr,false,false,,data.austintexas.gov,dataset,test fake contribution data,2,08/26/2015 11:08:00 PM +0000,08/26/2015 11:08:00 PM +0000,,test,0,Hailey Pate,,,snapshotted,fake contribution data,ykcv-hpp4,hailey,,Communication and Technology Management,,,https://data.austintexas.gov/resource/pfcd-isnr.json,As Needed,,,,,,,,,,,,,,,,,,,,,pqf2-ayrv,Not in Queue,official
https://data.austintexas.gov/d/ps88-mnjm,ps88-mnjm,true,false,,data.austintexas.gov,dataset,City of Austin Social Media Analysis,1,07/09/2015 05:11:00 PM +0000,09/11/2015 05:24:00 PM +0000,Business,"social media,social,facebook,twitter,instagram",0,AustinGo,,Public Domain,snapshotted,City of Austin Social Media Analysis,ej42-f7za,Communications and Public Information Office,http://www.austintexas.gov/social,Public Information Office,,,https://data.austintexas.gov/resource/ps88-mnjm.json,Quarterly,,,,,,,,,,,,,,,,,,,,,czye-wfgc,Not in Queue,official
https://data.austintexas.gov/d/wp8q-jw3j,wp8q-jw3j,false,false,,data.austintexas.gov,dataset,EMS - Ambulance Responses by Month,2,10/16/2014 01:49:00 PM +0000,10/22/2014 02:03:00 PM +0000,Public Safety,"ems,responses,ambulance",0,Austin-Travis County EMS,EMSDataAnalaysis@austintexas.gov,,snapshotted,EMS - Ambulance Responses by Month,bptg-ndvw,Austin-Travis County EMS,http://www.austintexas.gov/department/ems,Emergency Medical Services,,,https://data.austintexas.gov/resource/wp8q-jw3j.json,Monthly,,,,,,,,,,,,,,,,,,,,,4zcf-8die,Not in Queue,official
https://data.austintexas.gov/d/jbr4-337g,jbr4-337g,false,false,,data.austintexas.gov,dataset,Traffic and Pedestrian Signal Requests [beta],1,02/03/2017 05:22:00 PM +0000,02/06/2017 10:33:00 PM +0000,,,0,John Clary,transportation.data@austintexas.gov,,snapshotted,Traffic and Pedestrian Signal Requests [beta],f6qu-b7zb,,,Austin Transportation,,,https://data.austintexas.gov/resource/jbr4-337g.json,Hourly,,,,,,,,,,,,,,,,,,,,,8t3r-wq64,Not in Queue,official
https://data.austintexas.gov/d/4ydi-5zvt,4ydi-5zvt,true,true,,data.austintexas.gov,gis map,streets,3,12/01/2015 08:58:00 PM +0000,08/29/2016 08:42:00 PM +0000,Geodata,"street,segment,address range,centerlines,transportation",1,caseythornton,,Public Domain,published,,,Communications and Technology Management/9-1-1 Addressing,,Communication and Technology Management,,,https://data.austintexas.gov/resource/4ydi-5zvt.json,Monthly,,,,,,,,,,,,,,,,,,,,,jxzc-q43u,Pending,community
https://data.austintexas.gov/d/ahia-xu9j,ahia-xu9j,false,true,53yd-8ekj,data.austintexas.gov,chart,view1 residential,4,06/07/2016 09:08:00 PM +0000,06/07/2016 08:30:00 PM +0000,Environmental,"energy efficiency,emissions,residential,commercial,power plants,carbon dioxide",0,Elaine Lee,,Public Domain,published,,,Austin Energy,http://austinenergy.com/wps/portal/ae/about/reports-and-data-library/data-library/energy-efficiency-solar/,Austin Energy,,,https://data.austintexas.gov/resource/ahia-xu9j.json,As Needed,,,,,,,,,,,,,,,,,,,,,3qbr-w2gj,Pending,official
https://data.austintexas.gov/d/ex8f-ngf8,ex8f-ngf8,true,false,,data.austintexas.gov,dataset,311 Unified Data,2,12/30/2013 07:11:00 PM +0000,05/06/2016 09:35:00 AM +0000,Government,"311,3-1-1,csr,sr,service request,service requests,austin311,austin 311",0,Austin 311,,,snapshotted,311 Unified Data,i26j-ai4z,,,Austin Energy,,,https://data.austintexas.gov/resource/ex8f-ngf8.json,Daily,,,,,,,,,,,,,,,,,,,,,xy86-z82g,Not in Queue,official
https://data.austintexas.gov/d/csex-hz6e,csex-hz6e,false,false,,data.austintexas.gov,dataset,Pokemon Sightings (data for training material),1,10/05/2016 04:05:00 PM +0000,10/05/2016 04:05:00 PM +0000,,,0,Marbenn Cayetano,,,snapshotted,Pokemon Sightings (data for training material),8vzw-p5hd,,,Other,,,https://data.austintexas.gov/resource/csex-hz6e.json,As Needed,,,,,,,,,,,,,,,,,,,,,n7eq-gk2e,Not in Queue,official
https://data.austintexas.gov/d/rifv-2nba,rifv-2nba,false,false,,data.austintexas.gov,dataset,Solar Rebate Program,1,11/07/2016 11:02:00 PM +0000,11/14/2016 08:05:00 PM +0000,Utility,"rebate,solar,solar rebate program,home performance,energy star,energy",0,Elaine Lee,,Public Domain,snapshotted,Solar Rebate Program,9daw-gnsy,Austin Energy,,Austin Energy,,,https://data.austintexas.gov/resource/rifv-2nba.json,Annually,,,,,,,,,,,,,,,,,,,,,3qbr-w2gj,Not in Queue,official
https://data.austintexas.gov/d/pgue-4zyr,pgue-4zyr,true,false,,data.austintexas.gov,dataset,311 Unified Data,1,12/30/2013 07:11:00 PM +0000,02/12/2016 04:46:00 PM +0000,Government,"311,3-1-1,csr,sr,service request,service requests,austin311,austin 311",0,Austin 311,,,snapshotted,311 Unified Data,i26j-ai4z,,,Austin Energy,,,https://data.austintexas.gov/resource/pgue-4zyr.json,Daily,,,,,,,,,,,,,,,,,,,,,xy86-z82g,Not in Queue,official
https://data.austintexas.gov/d/2265-qym3,2265-qym3,false,false,,data.austintexas.gov,dataset,Energy Efficiency Avoided Emissions 2012,2,09/29/2016 09:27:00 PM +0000,09/29/2016 09:27:00 PM +0000,Utility,"energy efficiency,emissions,energy",0,Elaine Lee,,Public Domain,snapshotted,Energy Efficiency Avoided Emissions 2012,69ir-67ws,Austin Energy,,Austin Energy,,,https://data.austintexas.gov/resource/2265-qym3.json,As Needed,,,,,,,,,,,,,,,,,,,,,3qbr-w2gj,Not in Queue,official
https://data.austintexas.gov/d/tq9s-u5y5,tq9s-u5y5,false,true,8vzw-p5hd,data.austintexas.gov,map view,Pokemon Sightings Map,6,10/12/2016 04:18:00 PM +0000,10/05/2016 07:00:00 PM +0000,,,0,Marbenn Cayetano,,,published,,,,,Parks & Recreation,,,https://data.austintexas.gov/resource/tq9s-u5y5.json,Hourly,,,,,,,,,,,,,,,,,,,,,n7eq-gk2e,Approved,official
https://data.austintexas.gov/d/r84j-p3zq,r84j-p3zq,false,false,,data.austintexas.gov,dataset,City of Austin Data Portal Inventory,1,04/21/2015 08:01:00 PM +0000,04/23/2015 07:28:00 PM +0000,,,0,Marbenn Cayetano,,Open Data Commons Public Domain Dedication and License,snapshotted,City of Austin Data Portal Inventory,pusp-9nys,City of Austin,,Other,,,https://data.austintexas.gov/resource/r84j-p3zq.json,As Needed,,,,,,,,,,,,,,,,,,,,,n7eq-gk2e,Not in Queue,official
https://data.austintexas.gov/d/amjb-mcfj,amjb-mcfj,false,false,,data.austintexas.gov,dataset,Test Dataset,1,03/21/2016 04:00:00 PM +0000,03/28/2016 10:01:00 PM +0000,,,0,Sarah Lambert,,,snapshotted,Test Dataset,v63w-n57w,,,Austin Energy,,,https://data.austintexas.gov/resource/amjb-mcfj.json,As Needed,,,,,,,,,,,,,,,,,,,,,c433-zrb5,Not in Queue,official
https://data.austintexas.gov/d/ixza-8uct,ixza-8uct,true,false,,data.austintexas.gov,dataset,Credit Access Businesses,4,06/26/2013 02:39:00 PM +0000,07/02/2013 06:36:00 PM +0000,Business,"cab,credit,access,business",1,Martha Hernandez,,,snapshotted,Credit Access Businesses,92xm-uf99,The State of Texas Office of Consumer Credit Commissioner,http://www.austintexas.gov,Telecom & Regulatory Affairs,,,https://data.austintexas.gov/resource/ixza-8uct.json,Monthly,,,,,,,,,,,,,,,,,,,,,u8tt-w2g8,Not in Queue,official
https://data.austintexas.gov/d/ukgt-k6i9,ukgt-k6i9,true,false,,data.austintexas.gov,dataset,City of Austin Social Media Analysis,3,07/09/2015 05:11:00 PM +0000,09/11/2015 06:09:00 PM +0000,Business,"social media,social,facebook,twitter,instagram",0,AustinGo,,Public Domain,snapshotted,City of Austin Social Media Analysis,ej42-f7za,Communications and Public Information Office,http://www.austintexas.gov/social,Public Information Office,,,https://data.austintexas.gov/resource/ukgt-k6i9.json,Quarterly,,,,,,,,,,,,,,,,,,,,,czye-wfgc,Not in Queue,official
https://data.austintexas.gov/d/dix3-aghn,dix3-aghn,false,false,,data.austintexas.gov,dataset,Green Building Aggregate Data,7,09/19/2016 01:32:00 PM +0000,12/19/2016 10:49:00 PM +0000,Utility,"green building,sustainability,energy efficiency,energy,environment,community impact,innovation",0,Elaine Lee,,Public Domain,snapshotted,Green Building Aggregate Data,dpvb-c5fy,Austin Energy,,Austin Energy,,,https://data.austintexas.gov/resource/dix3-aghn.json,Annually,,,,,,,,,,,,,,,,,,,,,3qbr-w2gj,Not in Queue,official
https://data.austintexas.gov/d/sy5z-5kpr,sy5z-5kpr,false,false,,data.austintexas.gov,dataset,TEST *** Restaurant Score - FME2016 *** TEST,29,08/09/2016 02:46:00 PM +0000,08/10/2016 07:14:00 PM +0000,,,0,Marbenn Cayetano,,,published,,,,,Other,,,https://data.austintexas.gov/resource/sy5z-5kpr.json,Weekly,,,,,,,,,,,,,,,,,,,,,n7eq-gk2e,Not in Queue,official
https://data.austintexas.gov/d/deai-h8mv,deai-h8mv,false,false,,data.austintexas.gov,dataset,Fake Contribution Data_ Stuart,1,09/04/2015 06:40:00 PM +0000,09/04/2015 06:54:00 PM +0000,,,0,Stuart Gano,,,snapshotted,Fake Contribution Data_ Stuart,ackx-i547,,,Other,,,https://data.austintexas.gov/resource/deai-h8mv.json,As Needed,,,,,,,,,,,,,,,,,,,,,jiyc-ay7w,Not in Queue,official
